State/UT,Hotel Name,City,Hotel Category,Hotel Type,Star Rating,Amenities,Nearby Tourist Places,Tourist Place Types,Distances (km)
HP,The Chalets Naldehra,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Naldehra Golf Course, Shaily Peak, Mahunag Temple, Cogent Point, Shimla","Heritage, Hill Station, Religious, Heritage, Hill Station","30, 8, 3, 24, 16"
HP,Suryavilas Luxury Resort,Shimla,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Solan Brewery, Jatoli Temple, Karol Tibba, Mohan Shakti Heritage Park, Dagshai","Heritage, Religious, Heritage, Heritage, Heritage","26, 8, 3, 16, 7"
HP,ShivAdya Boutique Hotel,Manali,Medium Luxury,Hill Resort,5★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Naggar Castle, Nicholas Roerich Gallery, Jana Waterfall, Beas River, Manali","Heritage, Heritage, Adventure, Heritage, Hill Station","8, 29, 25, 4, 34"
,,,,,,,,,
,,,,,,,,,
UT/Island,Hotel Name,City,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Nearby Tourist Places, Nearby Tourist Places, Nearby Tourist Places, Nearby Tourist Places, Nearby Tourist Places","Heritage, Heritage, Heritage, Heritage, Heritage","11, 13, 17, 25, 14"
Andaman,Taj Exotica Havelock,Havelock,Ultra Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Radhanagar Beach, Elephant Beach, Kalapathar Beach, Neil Island, Cellular Jail","Beach, Beach, Beach, Heritage, Heritage","19, 15, 5, 13, 15"
Andaman,Barefoot at Havelock,Havelock,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Radhanagar Beach, Elephant Beach, Kalapathar Beach, Neil Island, Chidiya Tapu","Beach, Beach, Beach, Heritage, Heritage","19, 15, 5, 13, 20"
Andaman,Silver Sand Havelock,Havelock,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Vijay Nagar Beach, Radhanagar Beach, Elephant Beach, Neil Island, Port Blair","Beach, Beach, Beach, Heritage, Heritage","22, 8, 7, 13, 13"
Andaman,Coral Reef Resort,Havelock,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Vijay Nagar Beach, Radhanagar Beach, Elephant Beach, Neil Island, Cellular Jail","Beach, Beach, Beach, Heritage, Heritage","22, 8, 7, 13, 15"
Andaman,WelcomHotel Bay Island,Port Blair,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Cellular Jail, Ross Island, Anthropological Museum, Chidiya Tapu, North Bay","Heritage, Heritage, Heritage, Heritage, Heritage","26, 20, 17, 27, 14"
Andaman,Symphony Samudra,Port Blair,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Chidiya Tapu, Munda Pahar Beach, Biological Park, Cellular Jail, Ross Island","Heritage, Beach, Heritage, Heritage, Heritage","5, 15, 15, 20, 7"
Andaman,SeaShell Port Blair,Port Blair,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Marine Hill, Cellular Jail, Ross Island, Aberdeen Bazaar, Chatham Saw Mill","Hill Station, Heritage, Heritage, Heritage, Heritage","23, 22, 16, 9, 12"
Andaman,SeaShell Samsara Neil,Port Blair,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Laxmanpur Beach, Bharatpur Beach, Sitapur Beach, Natural Bridge, Port Blair","Beach, Beach, Beach, Hill Station, Heritage","6, 13, 1, 31, 13"
Andaman,Summer Sands Neil,Neil Island,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Neil Island, Laxmanpur Beach, Bharatpur Beach, Natural Bridge, Sitapur Beach","Heritage, Beach, Beach, Hill Station, Beach","8, 12, 24, 31, 8"
Pondy,Palais de Mahe,Puducherry,Medium Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Promenade Beach, White Town, Sri Aurobindo Ashram, Auroville, Manakula Temple","Beach, Heritage, Religious, Heritage, Religious","25, 30, 2, 2, 11"
Pondy,La Villa,Puducherry,Medium Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","French Colony, Promenade Beach, Sri Aurobindo Ashram, White Town, Botanical Garden","Heritage, Beach, Religious, Heritage, Heritage","27, 14, 2, 14, 5"
Pondy,The Promenade,Puducherry,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Gandhi Statue, Promenade Beach, French Quarter, White Town, Bharathi Park","Heritage, Beach, Heritage, Heritage, Heritage","15, 14, 23, 14, 12"
Pondy,Radisson Resort Bay,Puducherry,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Eden Beach, Paradise Beach, Chunnambar Boat House, Arikamedu, Serenity Beach","Beach, Beach, Heritage, Heritage, Beach","18, 20, 10, 23, 20"
Pondy,Maison Perumal,Puducherry,Medium Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Tamil Quarter, Sri Aurobindo Ashram, Promenade Beach, White Town, Bharathi Park","Heritage, Religious, Beach, Heritage, Heritage","15, 18, 15, 14, 12"
Pondy,Accord Puducherry,Puducherry,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","City Centre, Promenade Beach, White Town, Auroville, Botanical Garden","Heritage, Beach, Heritage, Heritage, Heritage","20, 14, 27, 2, 5"
Pondy,Shenbaga Hotel,Baga,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","MG Road, Sri Aurobindo Ashram, Promenade Beach, White Town, Botanical Garden","Heritage, Religious, Beach, Heritage, Heritage","9, 18, 15, 14, 5"
Pondy,Grand Hotel d'Europe,Puducherry,Medium Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","White Town, Promenade Beach, Sri Aurobindo Ashram, French Quarter, Bharathi Park","Heritage, Beach, Religious, Heritage, Heritage","18, 14, 2, 14, 12"
Lakshad,Bangaram Island Resort,Agatti,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Coral Reef, Agatti Island, Kadmat Island, Kalpeni, Kavaratti","Heritage, Heritage, Heritage, Heritage, Heritage","24, 27, 9, 29, 14"
Lakshad,Agatti Island Resort,Agatti,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Agatti Beach, Bangaram Island, Kavaratti, Kalpeni, Kadmat Island","Beach, Heritage, Heritage, Heritage, Heritage","9, 5, 15, 29, 15"
Diu,The Fern Seaside Tent,Diu,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Nagoa Beach, Diu Fort, St. Paul's Church, Naida Caves, Ghoghla Beach","Beach, Heritage, Religious, Adventure, Beach","16, 6, 9, 8, 4"
Diu,Radhika Beach Resort,Diu,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Nagoa Beach, Diu Fort, Gangeshwar Temple, Shell Museum, Sunset Point","Beach, Heritage, Religious, Heritage, Heritage","16, 6, 3, 18, 14"
Daman,The Deltin,Daman,Ultra Luxury,Beach Resort,5★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Varkund, Jampore Beach, Moti Daman Fort, Devka Beach, St. Jerome Fort","Heritage, Beach, Heritage, Beach, Heritage","4, 8, 10, 14, 18"
Daman,Mirasol Lake Resort,Daman,Medium Luxury,Beach Resort,4★,"WiFi, Private Beach Access, Swimming Pool, Spa, Parking","Kadaiya Lake, Devka Beach, Jampore Beach, Moti Daman Fort, Jetty","Heritage, Beach, Beach, Heritage, Heritage","12, 3, 16, 21, 14"
Silvassa,Treat Resort,Silvassa,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Silvassa, Dudhni Lake, Vanganga Lake Garden, Tribal Museum, Lion Safari","Heritage, Heritage, Heritage, Heritage, Wildlife","19, 23, 20, 22, 22"
Silvassa,Ras Resorts,Silvassa,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","Riverfront, Vanganga Garden, Tribal Museum, Nakshatra Garden, Hirwa Van Garden","Heritage, Heritage, Heritage, Heritage, Heritage","27, 4, 14, 2, 26"
,,,,,,,,,
State,Hotel Name,,,,,,,,
Bihar,Hotel Maurya Patna,Patna,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Gandhi Maidan, Patna Museum, Golghar, Sanjay Gandhi Zoo, Takht Sri Patna","Heritage, Heritage, Heritage, Wildlife, Heritage","19, 6, 6, 40, 2"
Bihar,Lemon Tree Premier,Patna,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Exhibition Road, Gandhi Maidan, Patna Museum, Golghar, Sanjay Gandhi Zoo","Heritage, Heritage, Heritage, Heritage, Wildlife","5, 2, 26, 22, 47"
Bihar,Panache Hotel Patna,Patna,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Gandhi Maidan, Ganga Riverfront, Golghar, Patna Museum, Zoo","Heritage, Heritage, Heritage, Heritage, Wildlife","19, 2, 6, 29, 23"
Bihar,The Bodhi Tree Hotel,Bodh Gaya,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Mahabodhi Temple, Great Buddha Statue, Thai Monastery, Bhutanese Monastery, Museum","Religious, Heritage, Religious, Religious, Heritage","15, 11, 1, 12, 24"
Bihar,Marasa Sarovar Bodhgaya,Bodh Gaya,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Thai Temple, Mahabodhi Temple, Japanese Monastery, Great Buddha Statue, Dungeshwari","Religious, Religious, Religious, Heritage, Heritage","6, 9, 17, 26, 11"
Bihar,Oaks Bodhgaya,Bodh Gaya,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Japanese Temple, Mahabodhi Temple, Thai Monastery, Great Buddha, Dungeshwari","Religious, Religious, Religious, Heritage, Heritage","4, 9, 1, 20, 11"
Bihar,Indo Hokke Hotel,Patna,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Vulture Peak, Vishwa Shanti Stupa, Rajgir Ropeway, Bimbisara Jail, Swarna Bhandar","Hill Station, Religious, Heritage, Heritage, Heritage","28, 3, 18, 16, 3"
Bihar,Hotel Gargee Grand,Patna,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Exhibition Road, Gandhi Maidan, Patna Museum, Golghar, Sanjay Gandhi Zoo","Heritage, Heritage, Heritage, Heritage, Wildlife","5, 2, 26, 22, 47"
Jhark,Radisson Blu Ranchi,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Main Road, Rock Garden, Pahari Mandir, Tagore Hill, Hundru Falls","Heritage, Heritage, Religious, Hill Station, Adventure","21, 20, 7, 17, 25"
Jhark,Chanakya BNR Ranchi,Chandigarh,Medium Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ranchi Station, Rock Garden, Tagore Hill, Pahari Mandir, Dassam Falls","Heritage, Heritage, Hill Station, Religious, Adventure","5, 20, 12, 3, 16"
Jhark,Le Lac Sarovar Portico,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ranchi Lake, Rock Garden, Tagore Hill, Pahari Mandir, Jagannath Temple","Heritage, Heritage, Hill Station, Religious, Religious","7, 20, 12, 3, 12"
Jhark,Ramada Jamshedpur,Jamshedpur,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Bistupur, Jubilee Park, Tata Steel Zoo, Dalma Wildlife Sanctuary, Dimna Lake","Heritage, Heritage, Wildlife, Wildlife, Heritage","16, 9, 59, 28, 10"
Jhark,The Sonnet,Jamshedpur,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Bistupur, Jubilee Park, Tata Steel Zoo, Dalma Wildlife, Dimna Lake","Heritage, Heritage, Wildlife, Wildlife, Heritage","16, 9, 59, 10, 10"
Jhark,Fortune Park Jamshedpur,Jamshedpur,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Tata Steel, Jubilee Park, Jayanti Sarovar, Dimna Lake, Dalma Hills","Heritage, Heritage, Heritage, Heritage, Hill Station","12, 9, 27, 26, 5"
Jhark,Hotel Imperial Heights,Ranchi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Baidyanath Dham, Tapovan, Trikut Pahar, Naulakha Temple, Satsang Ashram","Religious, Heritage, Heritage, Religious, Religious","8, 9, 20, 16, 3"
Jhark,Sonotel Dhanbad,Ranchi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Ozone Galleria, Bhatinda Falls, Maithon Dam, Panchet Dam, Birsa Munda Park","Heritage, Adventure, Heritage, Heritage, Heritage","29, 11, 7, 11, 14"
Jhark,Bokaro Mall Hotel,Puri,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Bokaro Mall, City Park, Bokaro Steel Plant, Jagannath Temple, Garga Dam","Heritage, Heritage, Heritage, Religious, Heritage","2, 17, 17, 15, 18"
Chhat,Courtyard Raipur,Mumbai,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Labhandi, Marine Drive, Naya Raipur, Magneto Mall, Purkhouti Muktangan","Heritage, Beach, Heritage, Heritage, Heritage","29, 24, 8, 24, 16"
Chhat,Hyatt Raipur,Raipur,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Magneto Mall, Swami Vivekananda Sarovar, Nandan Van, Ghatarani Falls, Zoo","Heritage, Heritage, Heritage, Adventure, Wildlife","2, 4, 13, 41, 23"
Chhat,Sayaji Hotel Raipur,Mumbai,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","GE Road, Marine Drive, Magneto Mall, Purkhouti Muktangan, Naya Raipur","Heritage, Beach, Heritage, Heritage, Heritage","18, 24, 10, 19, 9"
Chhat,Babylon Capital Raipur,Mumbai,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","VIP Road, Marine Drive, Nandan Van, Magneto Mall, Purkhouti Muktangan","Heritage, Beach, Heritage, Heritage, Heritage","4, 24, 13, 24, 16"
Chhat,Mayfair Lake Resort,Kevadia,Ultra Luxury,Resort,5★,"WiFi, Swimming Pool, Spa, Gym, Parking","Naya Raipur, Jungle Safari, Purkhouti Muktangan, Statue of Unity, Zoo","Heritage, Wildlife, Heritage, Heritage, Wildlife","3, 24, 17, 6, 23"
Chhat,Courtyard Bilaspur,Raipur,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Mangla Chowk, Rama Magneto Mall, City Mall 36, Kanan Pendari, Ratanpur","Heritage, Heritage, Heritage, Heritage, Heritage","9, 16, 2, 23, 28"
Chhat,Amit Park International,Raipur,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Civic Center, Maitri Bagh Zoo, Tandula Dam, Dhamdha Fort, Bhilai Steel Plant","Heritage, Wildlife, Heritage, Religious, Heritage","5, 42, 25, 3, 12"
Chhat,VW Canyon Raipur,Mumbai,Medium Luxury,Resort,4★,"WiFi, Swimming Pool, Spa, Gym, Parking","VIP Road, Marine Drive, Naya Raipur, Jungle Safari, Magneto Mall","Heritage, Beach, Heritage, Wildlife, Heritage","4, 24, 8, 55, 27"
Telangana,Taj Falaknuma Palace,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Taj Krishna,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,ITC Kohenur,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,The Leela Hyderabad,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Hyatt Regency Hyderabad Gachibowli,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,"Radisson Blu Plaza Hotel, Hyderabad Banjara Hills",Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,JW Marriott Hotel Hyderabad,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Marriott Hyderabad,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Trident Hyderabad,Hyderabad,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Novotel Hyderabad Airport,Hyderabad,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Taj Falaknuma Palace - 1,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Taj Krishna - 2,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,ITC Kohenur - 3,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,The Leela Hyderabad - 4,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Hyatt Regency Hyderabad Gachibowli - 5,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,"Radisson Blu Plaza Hotel, Hyderabad Banjara Hills - 6",Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,JW Marriott Hotel Hyderabad - 7,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Marriott Hyderabad - 8,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Trident Hyderabad - 9,Hyderabad,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Novotel Hyderabad Airport - 10,Hyderabad,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Taj Falaknuma Palace - 11,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Taj Krishna - 12,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,ITC Kohenur - 13,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,The Leela Hyderabad - 14,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Telangana,Hyatt Regency Hyderabad Gachibowli - 15,Hyderabad,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Charminar, Golconda Fort, Hussain Sagar Lake, Salar Jung Museum, Birla Mandir Hyderabad","Religious, Heritage, Heritage, Heritage, Religious","2, 10, 6, 4, 8"
Chandigarh,Taj Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Hyatt Regency Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,JW Marriott Hotel Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Radisson Blu Hotel Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,The Park Chandigarh,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Clarks Inn Chandigarh,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Four Points by Sheraton Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Courtyard by Marriott Chandigarh,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Holiday Inn Chandigarh Zirakpur,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Lemon Tree Hotel Chandigarh,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Taj Chandigarh - 1,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
